,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
SNP_AAR_MK6_1,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_Archangel,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_Archangel,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_Archangel,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_Archangel,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_Archangel,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_Archangel,reload_prone_SNP_ARS,FPS_reload_prone_SNP_Archangel,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_Archangel,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_Archangel,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_Archangel,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_Archangel,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_Archangel,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_Archangel,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_Archangel,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_Archangel,FPS_aimShoot_crouch_SNP_Archangel,FPS_Attach_Raise_SNP_Archangel,FPS_Attach_Idle_SNP_Archangel,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SNP_ARS_Tier2,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_ARS,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_ARS,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_ARS,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_ARS,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_ARS,reload_prone_SNP_ARS,FPS_reload_prone_SNP_ARS,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_ARS,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_ARS,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_ARS,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_ARS,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_ARS,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_ARS,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_ARS,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_ARS,FPS_aimShoot_crouch_SNP_ARS,FPS_Attach_Raise_SNP_ARS,FPS_Attach_Idle_SNP_ARS,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SNP_ARS_Mk6_1,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_ARS,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_ARS,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_ARS,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_ARS,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_ARS,reload_prone_SNP_ARS,FPS_reload_prone_SNP_ARS,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_ARS,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_ARS,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_ARS,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_ARS,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_ARS,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_ARS,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_ARS,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_ARS,FPS_aimShoot_crouch_SNP_ARS,FPS_Attach_Raise_SNP_ARS,FPS_Attach_Idle_SNP_ARS,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SNP_LM7_Tier2,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_LM7,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_LM7,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_LM7,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_LM7,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_LM7,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_LM7,reload_prone_SNP_ARS,FPS_reload_prone_SNP_LM7,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_LM7,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_LM7,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_LM7,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_LM7,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_LM7,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_LM7,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_LM7,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_LM7,FPS_aimShoot_crouch_SNP_LM7,FPS_Attach_Raise_SNP_LM7,FPS_Attach_Idle_SNP_LM7,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SNP_LM7_Mk6_1,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_LM7,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_LM7,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_LM7,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_LM7,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_LM7,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_LM7,reload_prone_SNP_ARS,FPS_reload_prone_SNP_LM7,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_LM7,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_LM7,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_LM7,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_LM7,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_LM7,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_LM7,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_LM7,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_LM7,FPS_aimShoot_crouch_SNP_LM7,FPS_Attach_Raise_SNP_LM7,FPS_Attach_Idle_SNP_LM7,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SNP_FWS15_Tier2,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_Archangel,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_Archangel,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_Archangel,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_Bullistic,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_Bullistic,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_Bullistic,reload_prone_SNP_ARS,FPS_reload_prone_SNP_Archangel,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_Bullistic,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_Bullistic,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_Archangel,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_Archangel,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_Archangel,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_Archangel,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_Archangel,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_Bullistic,FPS_aimShoot_crouch_SNP_Archangel,FPS_Attach_Raise_SNP_Archangel,FPS_Attach_Idle_SNP_Archangel,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SNP_FWS15_Mk6_1,none,idle_stand_SNP_ARS,FPS_aimIdle_standIdle_SNP_Archangel,idle_crouch_ASR_SHRAM,FPS_aimIdle_crouch_SNP_Archangel,aimidle_prone_SNP_ARS,FPS_aimIdle_prone_SNP_Archangel,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SNP_ARS,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SNP_ARS,none,reload_stand_SNP_ARS,FPS_reload_standIdle_SNP_Bullistic,reload_runBlend_SNP_ARS,FPS_reload_standIdle_SNP_Bullistic,reload_crouch_SNP_ARS,FPS_reload_crouch_SNP_Bullistic,reload_prone_SNP_ARS,FPS_reload_prone_SNP_Archangel,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SNP_Bullistic,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SNP_Bullistic,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SNP_Archangel,aimShoot_prone_SNP_ARS,FPS_aimShoot_prone_SNP_Archangel,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SNP_Archangel,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SNP_Archangel,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SNP_Archangel,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SNP_ARS,FPS_Stand_to_Prone,Stand_to_Prone_SNP_ARS,FPS_Stand_to_Prone,aimIdle_crouch_SNP_ARS,aimidle_prone_SNP_ARS,prone_to_crouch_SNP_ARS,none,crouch_to_prone_SNP_ARS,none,reload_crouchBlend_SNP_ARS,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SNP_Bullistic,FPS_aimShoot_crouch_SNP_Archangel,FPS_Attach_Raise_SNP_Archangel,FPS_Attach_Idle_SNP_Archangel,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMG_NG100_Tier2,none,idle_stand_LMG,FPS_aimIdle_standIdle_LMG,idle_crouch_LMG,FPS_aimIdle_crouch_LMG,aimidle_prone_LMG,FPS_aimIdle_prone_LMG,aimidle_standIdle_LMG,none,aimidle_runBlend_LMG,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_LMG,none,reload_stand_LMG,FPS_reload_standIdle_LMG,reload_runBlend_LMG,FPS_reload_standIdle_LMG,reload_crouch_LMG,FPS_reload_crouch_LMG,reload_prone_LMG,FPS_reload_prone_LMG,aimShoot_standIdle_LMG,FPS_aimShoot_standIdle_LMG,aimShoot_runBlend_ASR_MXZ5,FPS_aimShoot_standIdle_LMG,aimShoot_crouch_LMG,FPS_aimShoot_crouch_LMG,aimShoot_prone_LMG,FPS_aimShoot_prone_LMG,Run_Blend_LMG,FPS_Run_Blend_LMG,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_LMG,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_LMG,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_LMG,FPS_Stand_to_Prone,Stand_to_Prone_LMG,FPS_Stand_to_Prone,aimIdle_crouch_LMG,aimidle_prone_LMG,prone_to_crouch_LMG,none,crouch_to_prone_LMG,none,reload_crouchBlend_LMG,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_LMG,FPS_aimShoot_crouch_LMG,FPS_Attach_Raise_LMG,FPS_Attach_Idle_LMG,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
LMG_NG100_Mk6_1,none,idle_stand_LMG,FPS_aimIdle_standIdle_LMG,idle_crouch_LMG,FPS_aimIdle_crouch_LMG,aimidle_prone_LMG,FPS_aimIdle_prone_LMG,aimidle_standIdle_LMG,none,aimidle_runBlend_LMG,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_LMG,none,reload_stand_LMG,FPS_reload_standIdle_LMG,reload_runBlend_LMG,FPS_reload_standIdle_LMG,reload_crouch_LMG,FPS_reload_crouch_LMG,reload_prone_LMG,FPS_reload_prone_LMG,aimShoot_standIdle_LMG,FPS_aimShoot_standIdle_LMG,aimShoot_runBlend_ASR_MXZ5,FPS_aimShoot_standIdle_LMG,aimShoot_crouch_LMG,FPS_aimShoot_crouch_LMG,aimShoot_prone_LMG,FPS_aimShoot_prone_LMG,Run_Blend_LMG,FPS_Run_Blend_LMG,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_LMG,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_LMG,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_LMG,FPS_Stand_to_Prone,Stand_to_Prone_LMG,FPS_Stand_to_Prone,aimIdle_crouch_LMG,aimidle_prone_LMG,prone_to_crouch_LMG,none,crouch_to_prone_LMG,none,reload_crouchBlend_LMG,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_LMG,FPS_aimShoot_crouch_LMG,FPS_Attach_Raise_LMG,FPS_Attach_Idle_LMG,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
LMG_HMG_Mk6_1,none,idle_stand_LMG_HMG,FPS_aimIdle_standIdle_LMG_HMG_01,idle_crouch_LMG_HMG,none,aimidle_prone_LMG,none,idle_stand_LMG_HMG,none,aimidle_runBlend_LMG,none,aimidle_crouchBlend_LMG_HMG,none,aimidle_prone_LMG,none,reload_stand_LMG,FPS_reload_standIdle_LMG_HMG_01,reload_runBlend_LMG,FPS_reload_standIdle_LMG_HMG_01,reload_crouch_LMG,FPS_reload_standIdle_LMG_HMG_01,reload_prone_LMG,FPS_reload_standIdle_LMG_HMG_01,aimshoot_standIdle_LMG_HMG,FPS_aimShoot_standIdle_LMG_HMG_01,aimshoot_runBlend_LMG_HMG,FPS_aimShoot_standIdle_LMG_HMG_01,aimshoot_crouch_LMG_HMG,none,none,none,Run_Blend_LMG_HMG,FPS_Run_Blend_LMG_HMG_01,Sprint_Blend_LMG_HMG,FPS_Sprint_Blend_LMG_HMG_01,aimidle_crouchBlend_LMG_HMG,none,Prone_Blend_ASR,none,prone_to_stand_LMG,FPS_Stand_to_Prone,Stand_to_Prone_LMG,FPS_Stand_to_Prone,aimidle_crouch_LMG_HMG,aimidle_prone_LMG,prone_to_crouch_LMG,none,crouch_to_prone_LMG,none,reload_crouchBlend_LMG,aimshoot_crouchBlend_LMG_HMG,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_LMG_HMG_Sprint_S,Jump_LMG_HMG_Sprint_A,Jump_ASR_Sprint_F,Jump_LMG_HMG_Sprint_L,none,none,FPS_Attach_Raise_LMG_HMG_01,FPS_Attach_Idle_LMG_HMG_01,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP_AT4_Tier2,none,idle_stand_SUP_AT4,FPS_aimIdle_standIdle_SUP_AT4,idle_crouch_SUP_AT4,FPS_aimIdle_crouch_SUP_AT4,aimidle_prone_SUP_AT4,FPS_aimIdle_prone_SUP_AT4,aimidle_standIdle_SUP_AT4,none,aimidle_runBlend_SUP_AT4,none,aimidle_crouchBlend_SUP_AT4,none,aimidle_prone_SUP_AT4,none,reload_stand_SUP_Eliminator,FPS_reload_standIdle_SUP_AT4,reload_runBlend_SUP_Eliminator,FPS_reload_standIdle_SUP_AT4,reload_crouch_SUP_Eliminator,FPS_reload_crouch_SUP_AT4,reload_prone_SUP_Eliminator,FPS_reload_prone_SUP_AT4,aimShoot_standIdle_SUP_AT4,FPS_aimShoot_standIdle_SUP_AT4,aimShoot_runBlend_SUP_AT4,FPS_aimShoot_standIdle_SUP_AT4,aimShoot_crouch_SUP_AT4,FPS_aimShoot_crouch_SUP_AT4,aimShoot_prone_SUP_AT4,FPS_aimShoot_prone_SUP_AT4,Run_Blend_SUP_AT4,FPS_Run_Blend_SUP_AT4,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SUP_AT4,aimidle_crouchBlend_SUP_AT4,FPS_Crouch_Blend_SUP_AT4,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SUP_AT4,FPS_Stand_to_Prone,Stand_to_Prone_SUP_AT4,FPS_Stand_to_Prone,aimIdle_crouch_SUP_AT4,aimidle_prone_SUP_AT4,prone_to_crouch_SUP_AT4,none,crouch_to_prone_SUP_AT4,none,reload_crouchBlend_SUP_Eliminator,aimshoot_crouchBlend_SUP_AT4,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SUP_AT4,FPS_aimShoot_crouch_SUP_AT4,FPS_Attach_Raise_SUP_AT4,FPS_Attach_Idle_SUP_AT4,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SUP_Eliminator_Tier2,none,idle_stand_SUP_Eliminator,FPS_aimIdle_standIdle_SUP_Eliminator,idle_crouch_SUP_Eliminator,FPS_aimIdle_crouch_SUP_Eliminator,aimidle_prone_SUP_Eliminator,FPS_aimIdle_prone_SUP_Eliminator,aimidle_standIdle_SUP_Eliminator,none,aimidle_runBlend_SUP_Eliminator,none,aimidle_crouchBlend_SUP_Eliminator,none,aimidle_prone_SUP_Eliminator,none,reload_stand_SUP_Eliminator,FPS_reload_standIdle_SUP_Eliminator,reload_runBlend_SUP_Eliminator,FPS_reload_standIdle_SUP_Eliminator,reload_crouch_SUP_Eliminator,FPS_reload_crouch_SUP_Eliminator,reload_prone_SUP_Eliminator,FPS_reload_prone_SUP_Eliminator,aimShoot_standIdle_SUP_Eliminator,FPS_aimShoot_standIdle_SUP_Eliminator,aimShoot_runBlend_SUP_Eliminator,FPS_aimShoot_standIdle_SUP_Eliminator,aimShoot_crouch_SUP_Eliminator,FPS_aimShoot_crouch_SUP_Eliminator,aimShoot_prone_SUP_Eliminator,FPS_aimShoot_prone_SUP_Eliminator,Run_Blend_SUP_Eliminator,FPS_Run_Blend_SUP_Eliminator,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SUP_Eliminator,aimidle_crouchBlend_SUP_Eliminator,FPS_Crouch_Blend_SUP_Eliminator,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SUP_Eliminator,FPS_Stand_to_Prone,Stand_to_Prone_SUP_Eliminator,FPS_Stand_to_Prone,aimIdle_crouch_SUP_Eliminator,aimidle_prone_SUP_Eliminator,prone_to_crouch_SUP_Eliminator,none,crouch_to_prone_SUP_Eliminator,none,reload_crouchBlend_SUP_Eliminator,aimshoot_crouchBlend_SUP_Eliminator,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SUP_Eliminator,FPS_aimShoot_crouch_SUP_Eliminator,FPS_Attach_Raise_SUP_Eliminator,FPS_Attach_Idle_SUP_Eliminator,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
